city_rank,city_name,osm_type,osm_id,lat,lon,kind,leisure,sport,club,access,name,operator,tennis_courts_tag,surface,in_park,park_name,in_park,park_name
1,Greater London,way,48552494,51.5657232,0.0244361,court,pitch,tennis,,,,,,asphalt,0,,0,
1,Greater London,way,48700379,51.5327421,0.0698198,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,48920473,51.5854439,-0.1867836,sports_centre,sports_centre,tennis,sport,,Northway Lawn Tennis Club,,,asphalt,1,Northway Gardens,1,Northway Gardens
1,Greater London,way,48920492,51.5823982,-0.1973674,court,pitch,tennis,,,,,,grass,0,,0,
1,Greater London,way,48922657,51.5929505,-0.1828008,sports_centre,sports_centre,tennis,,,Chandos Tennis Club,,,,0,,0,
1,Greater London,way,48976185,51.5837391,-0.1354715,court,pitch,tennis,,,Court 4,,,acrylic,0,,0,
1,Greater London,way,49011919,51.5833156,-0.1564634,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,49522671,51.563377,-0.2313893,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,51422485,51.3899047,-0.3137477,court,pitch,tennis,,customers,,,,asphalt,1,Victoria Park,1,Victoria Park
1,Greater London,way,51422491,51.3896465,-0.3134596,court,pitch,tennis,,yes,,,,asphalt,1,Victoria Park,1,Victoria Park
1,Greater London,way,51422505,51.3892884,-0.3130882,court,pitch,tennis,,customers,,,,asphalt,1,Victoria Park,1,Victoria Park
1,Greater London,way,52469170,51.5118313,0.0601954,court,pitch,tennis,,,,,,,1,New Beckton Park,1,New Beckton Park
1,Greater London,way,52490776,51.5403837,-0.0342289,court,pitch,tennis,,yes,,Tower Hamlets Tennis,,macadam,1,Victoria Park,1,Victoria Park
1,Greater London,way,52580402,51.4994566,0.06618,court,pitch,tennis,,,,,,asphalt,1,Royal Victoria Gardens,1,Royal Victoria Gardens
1,Greater London,way,53373834,51.4859292,-0.2866989,court,pitch,tennis,,,,,,,1,Westerly Ware,1,Westerly Ware
1,Greater London,way,53702084,51.4740642,-0.2844222,sports_centre,sports_centre,tennis,sport,,Pensford Tennis Club,,,,0,,0,
1,Greater London,way,54158566,51.3325411,-0.0977507,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,54158622,51.3225669,-0.1177065,sports_centre,sports_centre,tennis,sport,,Reedham Park Tennis Club,,,,0,,0,
1,Greater London,way,55149713,51.4874611,-0.2114176,sports_centre,sports_centre,tennis,,,The Queen’s Club,,,,0,,0,
1,Greater London,way,55893534,51.4482694,-0.2291556,court,pitch,tennis,,private,,,,,1,Putney Heath,1,Putney Heath
1,Greater London,way,56230908,51.5479532,0.2497042,court,pitch,tennis,,customers,,,,artificial_turf,0,,0,
1,Greater London,way,57371278,51.5318838,-0.1899451,court,pitch,tennis,,,,,,asphalt,1,Paddington Recreation Ground,1,Paddington Recreation Ground
1,Greater London,way,57937976,51.4668109,-0.2047531,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,57937981,51.4680049,-0.2024877,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,57937982,51.4676765,-0.2025411,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,57938004,51.4666834,-0.1973205,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,59470895,51.5534374,0.1925983,court,pitch,tennis,,,,,,,1,Harrow Lodge Park,1,Harrow Lodge Park
1,Greater London,way,59605762,51.6149627,0.0275134,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,59605763,51.6149063,0.0277228,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,59605764,51.6150119,0.0270406,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,60693929,51.4816261,-0.1506614,court,pitch,tennis,,,,,,artificial_turf,1,Battersea Park,1,Battersea Park
1,Greater London,way,64619612,51.4762179,-0.1957164,court,pitch,tennis,,,,,,asphalt,1,Eel Brook Common,1,Eel Brook Common
1,Greater London,way,65495252,51.6662357,-0.07994,court,pitch,tennis,,,,,,asphalt,1,,1,
1,Greater London,way,69365938,51.5866431,-0.1496895,court,pitch,tennis,,,,,,asphalt,0,,0,
1,Greater London,way,72922910,51.420705,0.0475967,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,75639157,51.4837134,-0.2809394,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,76561025,51.5591441,-0.4537313,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,78350855,51.5001908,-0.201743,court,pitch,tennis,,,,,,asphalt,1,Holland Park,1,Holland Park
1,Greater London,way,86678038,51.4723495,-0.0884912,sports_centre,sports_centre,tennis,,,Butterfly Tennis Club,,,,0,,0,
1,Greater London,way,87734346,51.4692964,-0.193901,court,pitch,tennis,,,,,,,1,South Park,1,South Park
1,Greater London,way,87734358,51.4694627,-0.193509,court,pitch,tennis,,,,,,,1,South Park,1,South Park
1,Greater London,way,87734368,51.4693692,-0.1937279,court,pitch,tennis,,,,,,,1,South Park,1,South Park
1,Greater London,way,87734371,51.4688701,-0.1949029,court,pitch,tennis,,,,,,,1,South Park,1,South Park
1,Greater London,way,87734377,51.4689427,-0.1947287,court,pitch,tennis,,,,,,,1,South Park,1,South Park
1,Greater London,way,87734378,51.469537,-0.1933366,court,pitch,tennis,,,,,,,1,South Park,1,South Park
1,Greater London,way,89471479,51.4566818,-0.0919623,court,pitch,tennis,,,,,,,1,Sunray Gardens,1,Sunray Gardens
1,Greater London,way,91648574,51.4222377,-0.3672419,court,pitch,tennis,,,,,,,1,Carlisle Park,1,Carlisle Park
1,Greater London,way,91648589,51.4219181,-0.3674853,court,pitch,tennis,,,,,,,1,Carlisle Park,1,Carlisle Park
1,Greater London,way,91648603,51.4219049,-0.3672817,court,pitch,tennis,,,,,,,1,Carlisle Park,1,Carlisle Park
1,Greater London,way,91648802,51.4222786,-0.3680961,court,pitch,tennis,,,,,,,1,Carlisle Park,1,Carlisle Park
1,Greater London,way,91648833,51.4222524,-0.3674525,court,pitch,tennis,,,,,,,1,Carlisle Park,1,Carlisle Park
1,Greater London,way,91650698,51.4222714,-0.3678856,court,pitch,tennis,,,,,,,1,Carlisle Park,1,Carlisle Park
1,Greater London,way,91650868,51.4222597,-0.3676749,court,pitch,tennis,,,,,,,1,Carlisle Park,1,Carlisle Park
1,Greater London,way,93399352,51.658708,-0.0623019,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,93399361,51.6586318,-0.0619473,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,93399365,51.658996,-0.0621914,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,93399369,51.6585931,-0.0613815,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,93883894,51.4710782,-0.1742428,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,94175935,51.4668221,-0.2037198,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,94175937,51.4683216,-0.2033401,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,94175939,51.4671946,-0.2037332,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,94175940,51.4664832,-0.2047756,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,94175941,51.4675232,-0.2037174,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,94180699,51.46687,-0.2022596,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,94221100,51.4849684,-0.2080979,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,94234501,51.4733186,-0.2146848,court,pitch,tennis,,,,,,,1,Bishop's Park,1,Bishop's Park
1,Greater London,way,94234511,51.4730562,-0.2150701,court,pitch,tennis,,,,,,,1,Bishop's Park,1,Bishop's Park
1,Greater London,way,94234514,51.4736674,-0.2139105,court,pitch,tennis,,,,,,,1,Bishop's Park,1,Bishop's Park
1,Greater London,way,94234521,51.4727453,-0.2159131,court,pitch,tennis,,,,,,,1,Bishop's Park,1,Bishop's Park
1,Greater London,way,94234533,51.4735145,-0.2142553,court,pitch,tennis,,,,,,,1,Bishop's Park,1,Bishop's Park
1,Greater London,way,95207641,51.4613902,-0.2018633,court,pitch,tennis;basketball,,,,,,tartan,1,Wandsworth Park,1,Wandsworth Park
1,Greater London,way,95507370,51.4465029,-0.0817131,court,pitch,tennis,,,,,,,1,Dulwich Park,1,Dulwich Park
1,Greater London,way,95507375,51.4434512,-0.0777039,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,95507385,51.4428731,-0.0777457,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,96266884,51.48486,-0.2079946,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,96266889,51.4847493,-0.2078671,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,97887860,51.3554195,-0.1627144,court,pitch,tennis,,,,,,,1,Stanley Park,1,Stanley Park
1,Greater London,way,98361331,51.6536202,-0.0868084,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,98694421,51.484358,-0.1669845,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,101691255,51.4978236,-0.2418262,court,pitch,tennis,,,,,,,1,Ravenscourt Park,1,Ravenscourt Park
1,Greater London,way,101692606,51.4950964,-0.2368481,court,pitch,tennis,,,,,,,1,Ravenscourt Park,1,Ravenscourt Park
1,Greater London,way,102776445,51.4872871,-0.2418254,court,pitch,tennis,,,,,,artificial_turf,0,,0,
1,Greater London,way,103108536,51.5536949,-0.1802012,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,103108538,51.553394,-0.1800248,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,103108541,51.5530772,-0.1798696,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,105914476,51.6686998,-0.0355843,court,pitch,tennis,,,,,,,1,Albany Park,1,Albany Park
1,Greater London,way,106496516,51.4485867,-0.3205898,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,107037612,51.4817884,-0.1863597,court,pitch,tennis,,private,,,,asphalt,1,Kings Chelsea Garden,1,Kings Chelsea Garden
1,Greater London,way,107271239,51.5528232,-0.1950339,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,107271240,51.5525801,-0.1946812,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,107279214,51.4961411,-0.1581376,court,pitch,tennis,,private,,Cadogan Estates Ltd,,,1,Cadogan Place South Garden,1,Cadogan Place South Garden
1,Greater London,way,107279215,51.4961673,-0.1578713,court,pitch,tennis,,private,,Cadogan Estates Ltd,,,1,Cadogan Place South Garden,1,Cadogan Place South Garden
1,Greater London,way,107283793,51.5142015,-0.0673445,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,109226531,51.5990465,-0.3363841,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,109246190,51.590331,-0.3894441,sports_centre,sports_centre,tennis,sport,,Pinner West End Lawn Tennis Club,,,,0,,0,
1,Greater London,way,109657980,51.4714392,-0.2352952,court,pitch,tennis,,,,,,,1,Rocks Lane Sports Centre,1,Rocks Lane Sports Centre
1,Greater London,way,110348063,51.5041071,-0.191281,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,110517699,51.555592,-0.1838033,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,111537332,51.6100165,0.0462246,court,pitch,tennis,,,,,,asphalt,1,Ray Park,1,Ray Park
1,Greater London,way,112307257,51.495406,-0.1606384,court,pitch,tennis,,,,,,,1,Cadogan Square Garden,1,Cadogan Square Garden
1,Greater London,way,114729595,51.4626836,0.1500549,court,pitch,tennis,,,,,,,1,Russell Park,1,Russell Park
1,Greater London,way,115686756,51.5688524,-0.340856,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,116337381,51.4536192,-0.1512511,court,pitch,tennis,,,,,,,1,Clapham Common,1,Clapham Common
1,Greater London,way,116337384,51.4544176,-0.1510468,court,pitch,tennis,,,,,,,1,Clapham Common,1,Clapham Common
1,Greater London,way,116541801,51.5452971,0.0866387,court,pitch,tennis,,,,,,asphalt,1,Barking Park,1,Barking Park
1,Greater London,way,116541806,51.5472737,0.0938249,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,116764865,51.5970013,0.0291429,court,pitch,tennis,,,,,,,1,Elmhurst Gardens,1,Elmhurst Gardens
1,Greater London,way,117198498,51.453074,-0.1959352,sports_centre,sports_centre,tennis,,,All Star Tennis,,,,1,King George's Park,1,King George's Park
1,Greater London,way,117198499,51.4535496,-0.1958478,sports_centre,sports_centre,tennis,,,All Star Tennis,,,,1,King George's Park,1,King George's Park
1,Greater London,way,118182258,51.4344172,-0.2147915,court,pitch,tennis,,,Court 15,,,grass,0,,0,
1,Greater London,way,118182259,51.4328768,-0.2130217,court,pitch,tennis,,,Court 11,,,grass,0,,0,
1,Greater London,way,118182260,51.4322533,-0.2135443,court,pitch,tennis,,,Court 12,,,grass,0,,0,
1,Greater London,way,118182263,51.4330883,-0.2135878,court,pitch,tennis,,,Court 6,,,grass,0,,0,
1,Greater London,way,118182266,51.4327766,-0.2133354,court,pitch,tennis,,,Court 10,,,grass,0,,0,
1,Greater London,way,118182268,51.4342974,-0.2151689,court,pitch,tennis,,,Court 14,,,grass,0,,0,
1,Greater London,way,118182271,51.4326833,-0.2136315,court,pitch,tennis,,,Court 9,,,grass,0,,0,
1,Greater London,way,118182273,51.4329956,-0.2138851,court,pitch,tennis,,,Court 5,,,grass,0,,0,
1,Greater London,way,118182274,51.434671,-0.2159811,court,pitch,tennis,,,Court 18,,,grass,0,,0,
1,Greater London,way,118182276,51.432898,-0.2141932,court,pitch,tennis,,,Court 4,,,grass,0,,0,
1,Greater London,way,118182279,51.4346437,-0.2140119,court,pitch,tennis,,,Court 17,,,grass,0,,0,
1,Greater London,way,118182280,51.4331892,-0.2132727,court,pitch,tennis,,,Court 7,,,grass,0,,0,
1,Greater London,way,118182281,51.4325859,-0.2139414,court,pitch,tennis,,,Court 8,,,grass,0,,0,
1,Greater London,way,118182282,51.4345223,-0.2143958,court,pitch,tennis,,,Court 16,,,grass,0,,0,
1,Greater London,way,119303563,51.4457656,-0.2652097,court,pitch,tennis,,private,,,,,1,Richmond Park,1,Richmond Park
1,Greater London,way,119724867,51.5565256,-0.3926873,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,119724871,51.5565807,-0.3931522,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,119775603,51.4370625,-0.2152191,court,pitch,tennis,,,,,,grass,0,,0,
1,Greater London,way,119775604,51.4368359,-0.2158184,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,119968806,51.4924693,-0.1436528,court,pitch,tennis,,private,,,,artificial_turf,1,Eccleston Square,1,Eccleston Square
1,Greater London,way,119968812,51.4909803,-0.1409405,court,pitch,tennis,,private,,,,,1,Warwick Square,1,Warwick Square
1,Greater London,way,122682320,51.366542,-0.1694163,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,122682321,51.365619,-0.1692682,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,122682322,51.3659221,-0.1693168,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,122682323,51.3662301,-0.1693662,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,122682324,51.3656051,-0.1686254,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,123077212,51.6188812,-0.1349685,court,pitch,tennis,,,,,,,1,Arnos Park,1,Arnos Park
1,Greater London,way,125015931,51.5285581,-0.1562468,court,pitch,tennis,,private,,,,,1,The Regent's Park,1,The Regent's Park
1,Greater London,way,126239403,51.5923665,-0.0200646,court,pitch,tennis,,,,,,,1,Lloyd Park,1,Lloyd Park
1,Greater London,way,131144798,51.377425,-0.0713799,court,pitch,tennis,,,,,,tartan,1,Addiscombe Recreation Ground,1,Addiscombe Recreation Ground
1,Greater London,way,131144799,51.3780136,-0.0712689,court,pitch,tennis,,,,,,tartan,1,Addiscombe Recreation Ground,1,Addiscombe Recreation Ground
1,Greater London,way,133674076,51.5911217,-0.0626976,court,pitch,tennis,,,,,,,1,Down Lane Park,1,Down Lane Park
1,Greater London,way,133674086,51.591066,-0.0624035,court,pitch,tennis,,,,,,,1,Down Lane Park,1,Down Lane Park
1,Greater London,way,134498217,51.5435505,-0.4526591,court,pitch,tennis,,,,,,rubber,1,Hillingdon Court Park,1,Hillingdon Court Park
1,Greater London,way,135098156,51.4372172,-0.1153147,court,pitch,tennis,,,,,,,1,Hillside Gardens Park,1,Hillside Gardens Park
1,Greater London,way,135098157,51.437262,-0.1155374,court,pitch,tennis,,,,,,,1,Hillside Gardens Park,1,Hillside Gardens Park
1,Greater London,way,135098158,51.4381076,-0.1154565,court,pitch,tennis,,,,,,,1,Hillside Gardens Park,1,Hillside Gardens Park
1,Greater London,way,135098159,51.4378498,-0.1157709,court,pitch,tennis,,,,,,,1,Hillside Gardens Park,1,Hillside Gardens Park
1,Greater London,way,135701006,51.3632017,-0.0867855,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,135812499,51.4824938,-0.1226152,court,pitch,tennis,,,,,,,1,Vauxhall Park,1,Vauxhall Park
1,Greater London,way,138566168,51.5252125,-0.1083628,court,pitch,tennis; basketball,,,,,,asphalt,1,Spa Fields,1,Spa Fields
1,Greater London,way,139423131,51.629453,-0.1094737,sports_centre,sports_centre,tennis,sport,,Brackendale Lawn Tennis Club,,,,0,,0,
1,Greater London,way,140154780,51.5000397,-0.0804429,court,pitch,tennis,,yes,,,,asphalt,1,Tanner Street Park,1,Tanner Street Park
1,Greater London,way,142289511,51.6893558,-0.1110713,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,144380373,51.4525799,-0.0809413,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,145830984,51.3352182,0.0507464,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,146457210,51.4522696,-0.2078226,sports_centre,sports_centre,tennis,sport,,Southfields Lawn Tennis Club,,,,0,,0,
1,Greater London,way,146787905,51.6486309,-0.203186,court,pitch,tennis,,,,,,,1,Old Courthouse Recreation Ground,1,Old Courthouse Recreation Ground
1,Greater London,way,146787907,51.647304,-0.2035597,court,pitch,tennis,,,,,,,1,Old Courthouse Recreation Ground,1,Old Courthouse Recreation Ground
1,Greater London,way,146787909,51.6483098,-0.2033157,court,pitch,tennis,,,,,,,1,Old Courthouse Recreation Ground,1,Old Courthouse Recreation Ground
1,Greater London,way,146787910,51.6476324,-0.2035465,court,pitch,tennis,,,,,,,1,Old Courthouse Recreation Ground,1,Old Courthouse Recreation Ground
1,Greater London,way,146787912,51.6466398,-0.2034608,court,pitch,tennis,,,,,,,1,Old Courthouse Recreation Ground,1,Old Courthouse Recreation Ground
1,Greater London,way,146787915,51.6469751,-0.2035109,court,pitch,tennis,,,,,,,1,Old Courthouse Recreation Ground,1,Old Courthouse Recreation Ground
1,Greater London,way,148900065,51.645123,-0.2360889,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,149925298,51.4194176,-0.0304091,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,150465941,51.4798976,-0.3543125,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,151196672,51.6376594,-0.0872524,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,151196673,51.6376907,-0.0865453,court,pitch,tennis,,,,,,clay,0,,0,
1,Greater London,way,151196674,51.6377536,-0.0874073,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,151196675,51.637789,-0.0867099,court,pitch,tennis,,,,,,clay,0,,0,
1,Greater London,way,151196676,51.6374453,-0.0868949,court,pitch,tennis,,,,,,clay,0,,0,
1,Greater London,way,151196677,51.637847,-0.0875671,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,151196678,51.6375361,-0.0870471,court,pitch,tennis,,,,,,clay,0,,0,
1,Greater London,way,151270738,51.6629197,-0.1926334,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,151622206,51.5017597,-0.0415849,court,pitch,tennis,,,,,,asphalt,0,,0,
1,Greater London,way,151622207,51.5021109,-0.0407533,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,152284284,51.6641881,-0.1874297,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,152284499,51.6593754,-0.1971666,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,152284895,51.6603221,-0.1954733,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,152286203,51.6593233,-0.1914339,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,153425807,51.3547241,-0.1700931,sports_centre,sports_centre,tennis,,,Carshalton Tennis Club,,,,0,,0,
1,Greater London,way,154099481,51.3457806,-0.1817935,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,155118816,51.5232316,-0.1818587,court,pitch,tennis,,private,,,,,1,Little Venice Gardens,1,Little Venice Gardens
1,Greater London,way,156538126,51.5264613,-0.1897265,sports_centre,sports_centre,bowls;tennis;squash,,,Paddington Sports Club,,,,0,,0,
1,Greater London,way,156538143,51.5259078,-0.1881697,court,pitch,tennis,,private,,,,,1,,1,
1,Greater London,way,159093034,51.6390108,-0.146084,court,pitch,tennis,,,,,,asphalt,0,,0,
1,Greater London,way,160648990,51.4202077,-0.1880069,court,pitch,tennis,,,,,,,1,Haydons Road Recreation Ground,1,Haydons Road Recreation Ground
1,Greater London,way,161095571,51.426642,-0.3173429,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,161095573,51.4271866,-0.3166216,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,161419463,51.5458254,-0.1226,court,pitch,tennis,,,,,,asphalt,0,,0,
1,Greater London,way,161419464,51.5455368,-0.1223892,court,pitch,tennis,,,,,,asphalt,0,,0,
1,Greater London,way,161640222,51.449066,-0.3201441,court,pitch,tennis,,,Orleans Park School Tennis and Handball Pitch,,,,0,,0,
1,Greater London,way,161734110,51.3713494,-0.1049376,court,pitch,tennis,,,,,4,,0,,0,
1,Greater London,way,162542523,51.5706373,-0.337646,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,163654519,51.5056523,-0.2011777,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,163654520,51.5059502,-0.2013861,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,163654521,51.5057059,-0.2009777,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,163654522,51.505761,-0.2007791,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,163654523,51.5060572,-0.2009829,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,163654524,51.5060038,-0.2011827,court,pitch,tennis,,private,,,,,0,,0,
1,Greater London,way,163710350,51.586837,-0.1584799,court,pitch,tennis,,,,,,,0,,0,
1,Greater London,way,163710351,51.5873768,-0.1585233,court,pitch,tennis,,,,,,,0,,0,
